title,poster_url,genres
Desert Blue,Desert Blue.jpg,['Drama']
Decoys,Decoys.jpg,"['Horror', 'Sci-Fi']"
The Visit,The Visit.jpg,"['Horror', 'Mystery', 'Thriller']"
Redacted,Redacted.jpg,"['Crime', 'Thriller', 'War']"
Fascination,Fascination.jpg,"['Drama', 'Mystery', 'Romance', 'Thriller']"
Saving Grace,Saving Grace.jpg,"['Crime', 'Drama', 'Fantasy', 'Mystery']"
Area 51,Area 51.jpg,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
Sleep Tight,Sleep Tight.jpg,"['Crime', 'Drama', 'Thriller']"
The Cottage,The Cottage.jpg,"['Comedy', 'Crime', 'Horror', 'Thriller']"
Dead Like Me: Life After Death,Dead Like Me: Life After Death.jpg,"['Comedy', 'Drama', 'Fantasy']"
Farce of the Penguins,Farce of the Penguins.jpg,['Comedy']
Flying By,Flying By.jpg,"['Drama', 'Family', 'Music']"
Psych,Psych.jpg,"['Comedy', 'Crime', 'Mystery']"
Rudderless,Rudderless.jpg,"['Comedy', 'Drama', 'Music']"
Henry & Me,Henry & Me.jpg,"['Animation', 'Family']"
Christmas Eve,Christmas Eve.jpg,['Comedy']
We Have Your Husband,We Have Your Husband.jpg,"['Crime', 'Drama', 'Thriller']"
Dying of the Light,Dying of the Light.jpg,"['Action', 'Drama', 'Thriller']"
Born of War,Born of War.jpg,"['Action', 'Drama', 'Thriller', 'War']"
Capricorn One,Capricorn One.jpg,"['Action', 'Adventure', 'Drama', 'Thriller']"
A Horse for Christmas,A Horse for Christmas.jpg,['Family']
Yoga Hosers,Yoga Hosers.jpg,"['Action', 'Comedy', 'Horror', 'Music', 'Mystery', 'Romance']"
Navy Seals vs. Zombies,Navy Seals vs. Zombies.jpg,"['Action', 'Horror']"
I Served the King of England,I Served the King of England.jpg,"['Comedy', 'Drama', 'Romance', 'War']"
Soul Kitchen,Soul Kitchen.jpg,"['Comedy', 'Drama']"
Sling Blade,Sling Blade.jpg,['Drama']
The Awakening,The Awakening.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Hostel,Hostel.jpg,['Horror']
Tristram Shandy,Tristram Shandy.jpg,['Comedy']
Take Shelter,Take Shelter.jpg,"['Drama', 'Thriller']"
Lady in White,Lady in White.jpg,"['Fantasy', 'Horror', 'Mystery', 'Thriller']"
Driving Lessons,Driving Lessons.jpg,"['Comedy', 'Drama']"
Let's Kill Ward's Wife,Let's Kill Ward's Wife.jpg,"['Comedy', 'Crime']"
The Texas Chainsaw Massacre 2,The Texas Chainsaw Massacre 2.jpg,"['Comedy', 'Horror']"
Pat Garrett & Billy the Kid,Pat Garrett & Billy the Kid.jpg,"['Biography', 'Drama', 'Western']"
Only God Forgives,Only God Forgives.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Wild Camp,Wild Camp.jpg,['Drama']
Without Men,Without Men.jpg,['Comedy']
Barfi,Barfi.jpg,"['Comedy', 'Romance']"
Dear Frankie,Dear Frankie.jpg,"['Drama', 'Romance']"
All Hat,All Hat.jpg,['Western']
The Names of Love,The Names of Love.jpg,"['Comedy', 'Drama', 'Romance']"
Savage Grace,Savage Grace.jpg,['Drama']
Out of the Blue,Out of the Blue.jpg,"['Crime', 'Drama']"
Police Academy,Police Academy.jpg,['Comedy']
The Blue Lagoon,The Blue Lagoon.jpg,"['Adventure', 'Drama', 'Romance']"
Four Weddings and a Funeral,Four Weddings and a Funeral.jpg,"['Comedy', 'Drama', 'Romance']"
Fast Times at Ridgemont High,Fast Times at Ridgemont High.jpg,"['Comedy', 'Drama']"
Moby Dick,Moby Dick.jpg,"['Adventure', 'Drama']"
25th Hour,25th Hour.jpg,['Drama']
Secrets and Lies,Secrets and Lies.jpg,"['Crime', 'Drama', 'Mystery']"
Bound,Bound.jpg,"['Crime', 'Thriller']"
Requiem for a Dream,Requiem for a Dream.jpg,['Drama']
State Fair,State Fair.jpg,"['Comedy', 'Drama', 'Musical', 'Romance']"
Tango,Tango.jpg,"['Drama', 'Musical']"
Salvador,Salvador.jpg,"['Drama', 'History', 'Thriller', 'War']"
Moms' Night Out,Moms' Night Out.jpg,['Comedy']
Donnie Darko,Donnie Darko.jpg,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Private Pérez,Private Pérez.jpg,"['Adventure', 'Comedy', 'Western']"
Character,Character.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Spun,Spun.jpg,"['Comedy', 'Crime', 'Drama']"
Life During Wartime,Life During Wartime.jpg,"['Comedy', 'Drama']"
Lady Vengeance,Lady Vengeance.jpg,"['Crime', 'Drama', 'Thriller']"
Mozart's Sister,Mozart's Sister.jpg,"['Biography', 'Drama', 'Music', 'Romance']"
Mean Machine,Mean Machine.jpg,"['Comedy', 'Crime', 'Drama', 'Sport']"
Exiled,Exiled.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Blackthorn,Blackthorn.jpg,"['Action', 'Adventure', 'Drama', 'Western']"
Lilya 4-Ever,Lilya 4-Ever.jpg,"['Crime', 'Drama']"
After.Life,After.Life.jpg,"['Drama', 'Mystery', 'Thriller']"
Fugly,Fugly.jpg,"['Comedy', 'Drama', 'Thriller']"
One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest.jpg,['Drama']
R.L. Stine's Monsterville: Cabinet of Souls,R.L. Stine's Monsterville: Cabinet of Souls.jpg,"['Comedy', 'Fantasy', 'Horror']"
Silent Movie,Silent Movie.jpg,['Comedy']
Airlift,Airlift.jpg,"['Action', 'Drama', 'History']"
Anne of Green Gables,Anne of Green Gables.jpg,"['Drama', 'Family']"
Falcon Rising,Falcon Rising.jpg,"['Action', 'Adventure']"
The Sweeney,The Sweeney.jpg,"['Action', 'Crime', 'Drama']"
Sexy Beast,Sexy Beast.jpg,"['Crime', 'Drama', 'Thriller']"
Easy Money,Easy Money.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Whale Rider,Whale Rider.jpg,"['Drama', 'Family']"
Paa,Paa.jpg,"['Comedy', 'Drama']"
Cargo,Cargo.jpg,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
High School Musical,High School Musical.jpg,"['Comedy', 'Drama', 'Family', 'Music', 'Musical', 'Romance']"
Animal Kingdom,Animal Kingdom.jpg,"['Crime', 'Drama']"
Love and Death on Long Island,Love and Death on Long Island.jpg,"['Comedy', 'Drama']"
Night Watch,Night Watch.jpg,"['Action', 'Fantasy', 'Horror', 'Thriller']"
The Crying Game,The Crying Game.jpg,"['Crime', 'Drama', 'Romance', 'Thriller']"
Porky's,Porky's.jpg,['Comedy']
Survival of the Dead,Survival of the Dead.jpg,"['Comedy', 'Drama', 'Horror', 'Thriller']"
Night of the Living Dead,Night of the Living Dead.jpg,"['Horror', 'Thriller']"
Lost in Translation,Lost in Translation.jpg,"['Comedy', 'Drama']"
Annie Hall,Annie Hall.jpg,"['Comedy', 'Romance']"
The Greatest Show on Earth,The Greatest Show on Earth.jpg,"['Drama', 'Family', 'Romance']"
Monster's Ball,Monster's Ball.jpg,"['Drama', 'Romance']"
Maggie,Maggie.jpg,"['Drama', 'Horror', 'Sci-Fi']"
Leaving Las Vegas,Leaving Las Vegas.jpg,"['Drama', 'Romance']"
Hansel & Gretel Get Baked,Hansel & Gretel Get Baked.jpg,"['Comedy', 'Horror']"
The Front Page,The Front Page.jpg,"['Comedy', 'Drama', 'Romance']"
The Boy Next Door,The Boy Next Door.jpg,['Thriller']
Trapeze,Trapeze.jpg,"['Drama', 'Romance']"
The Kids Are All Right,The Kids Are All Right.jpg,"['Comedy', 'Drama', 'Romance']"
They Live,They Live.jpg,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
The Great Escape,The Great Escape.jpg,"['Adventure', 'Drama', 'Thriller', 'War']"
What the #$*! Do We (K)now!?,What the #$*! Do We (K)now!?.jpg,"['Documentary', 'Comedy', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']"
The Last Exorcism Part II,The Last Exorcism Part II.jpg,"['Horror', 'Thriller']"
Boyhood,Boyhood.jpg,['Drama']
Scoop,Scoop.jpg,"['Comedy', 'Crime', 'Fantasy', 'Mystery']"
The Wash,The Wash.jpg,['Comedy']
3 Strikes,3 Strikes.jpg,['Comedy']
The Cooler,The Cooler.jpg,"['Drama', 'Romance']"
The Misfits,The Misfits.jpg,"['Drama', 'Romance', 'Western']"
The Night Listener,The Night Listener.jpg,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']"
The Jerky Boys,The Jerky Boys.jpg,"['Comedy', 'Crime']"
The Orphanage,The Orphanage.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']"
A Haunted House 2,A Haunted House 2.jpg,"['Comedy', 'Fantasy', 'Horror']"
The Rules of Attraction,The Rules of Attraction.jpg,"['Comedy', 'Drama', 'Romance']"
Topaz,Topaz.jpg,"['Drama', 'Thriller']"
Let's Go to Prison,Let's Go to Prison.jpg,"['Comedy', 'Crime']"
Four Rooms,Four Rooms.jpg,['Comedy']
Secretary,Secretary.jpg,"['Comedy', 'Drama', 'Romance']"
The Real Cancun,The Real Cancun.jpg,['Documentary']
Talk Radio,Talk Radio.jpg,"['Drama', 'Thriller']"
Waiting for Guffman,Waiting for Guffman.jpg,['Comedy']
Love Stinks,Love Stinks.jpg,['Comedy']
You Kill Me,You Kill Me.jpg,"['Comedy', 'Crime', 'Romance', 'Thriller']"
Thumbsucker,Thumbsucker.jpg,"['Comedy', 'Drama']"
Red State,Red State.jpg,"['Action', 'Crime', 'Horror', 'Thriller']"
Mirrormask,Mirrormask.jpg,"['Drama', 'Fantasy']"
Samsara,Samsara.jpg,"['Documentary', 'Music']"
The Barbarians,The Barbarians.jpg,"['Action', 'Adventure', 'Fantasy']"
The Art of Getting By,The Art of Getting By.jpg,"['Drama', 'Romance']"
Zipper,Zipper.jpg,"['Drama', 'Thriller']"
Poolhall Junkies,Poolhall Junkies.jpg,"['Comedy', 'Drama', 'Sport', 'Thriller']"
The Loss of Sexual Innocence,The Loss of Sexual Innocence.jpg,['Drama']
Holy Motors,Holy Motors.jpg,"['Drama', 'Fantasy']"
Joe,Joe.jpg,"['Crime', 'Drama', 'Thriller']"
Shooting Fish,Shooting Fish.jpg,"['Comedy', 'Crime', 'Romance']"
Prison,Prison.jpg,"['Crime', 'Drama', 'Horror', 'Thriller']"
Psycho Beach Party,Psycho Beach Party.jpg,"['Comedy', 'Horror', 'Mystery']"
The Big Tease,The Big Tease.jpg,['Comedy']
"Good Day, Ramon","Good Day, Ramon.jpg",['Drama']
Trust,Trust.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
An Everlasting Piece,An Everlasting Piece.jpg,['Comedy']
Among Giants,Among Giants.jpg,"['Comedy', 'Romance']"
Adore,Adore.jpg,"['Drama', 'Romance']"
The Velocity of Gary,The Velocity of Gary.jpg,"['Comedy', 'Drama', 'Romance']"
Mondays in the Sun,Mondays in the Sun.jpg,"['Comedy', 'Drama']"
Stake Land,Stake Land.jpg,"['Drama', 'Horror', 'Sci-Fi']"
The Last Time I Committed Suicide,The Last Time I Committed Suicide.jpg,"['Biography', 'Drama', 'Romance']"
Futuro Beach,Futuro Beach.jpg,"['Drama', 'Romance']"
Another Happy Day,Another Happy Day.jpg,"['Comedy', 'Drama']"
A Lonely Place to Die,A Lonely Place to Die.jpg,"['Action', 'Adventure', 'Crime', 'Thriller']"
Nothing,Nothing.jpg,"['Comedy', 'Fantasy']"
The Geographer Drank His Globe Away,The Geographer Drank His Globe Away.jpg,"['Adventure', 'Drama', 'Romance']"
1776,1776.jpg,"['Drama', 'Family', 'History', 'Musical']"
Inescapable,Inescapable.jpg,"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']"
Hell's Angels,Hell's Angels.jpg,"['Drama', 'War']"
Purple Violets,Purple Violets.jpg,"['Comedy', 'Drama', 'Romance']"
The Veil,The Veil.jpg,['Horror']
The Loved Ones,The Loved Ones.jpg,"['Crime', 'Horror']"
No Vacancy,No Vacancy.jpg,['Horror']
How to Fall in Love,How to Fall in Love.jpg,"['Comedy', 'Romance']"
The Perfect Wave,The Perfect Wave.jpg,"['Adventure', 'Biography', 'Drama', 'Romance']"
A Man for All Seasons,A Man for All Seasons.jpg,"['Biography', 'Drama', 'History']"
Network,Network.jpg,['Drama']
Gone with the Wind,Gone with the Wind.jpg,"['Drama', 'Romance', 'War']"
Desert Dancer,Desert Dancer.jpg,"['Biography', 'Drama', 'Music']"
Major Dundee,Major Dundee.jpg,"['Adventure', 'Drama', 'War', 'Western']"
Down for Life,Down for Life.jpg,['Drama']
Annie Get Your Gun,Annie Get Your Gun.jpg,"['Comedy', 'Musical', 'Romance', 'Western']"
Four Lions,Four Lions.jpg,"['Comedy', 'Crime', 'Drama']"
House of Sand,House of Sand.jpg,['Drama']
Defendor,Defendor.jpg,"['Comedy', 'Crime', 'Drama']"
The Pirate,The Pirate.jpg,"['Adventure', 'Comedy', 'Musical', 'Romance']"
The Good Heart,The Good Heart.jpg,"['Comedy', 'Drama']"
The History Boys,The History Boys.jpg,"['Comedy', 'Drama', 'Romance']"
M*A*S*H,M*A*S*H.jpg,"['Comedy', 'Drama', 'War']"
Midnight Cowboy,Midnight Cowboy.jpg,['Drama']
The Full Monty,The Full Monty.jpg,"['Comedy', 'Drama']"
Airplane!,Airplane!.jpg,['Comedy']
Chain of Command,Chain of Command.jpg,"['Action', 'Thriller']"
Friday,Friday.jpg,"['Comedy', 'Drama']"
Menace II Society,Menace II Society.jpg,"['Crime', 'Drama', 'Thriller']"
Empire,Empire.jpg,"['Drama', 'Music']"
Creepshow 2,Creepshow 2.jpg,"['Fantasy', 'Horror']"
The Ballad of Cable Hogue,The Ballad of Cable Hogue.jpg,"['Comedy', 'Drama', 'Romance', 'Western']"
In Cold Blood,In Cold Blood.jpg,"['Biography', 'Crime', 'Drama', 'History']"
The Nun's Story,The Nun's Story.jpg,['Drama']
Harper,Harper.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Frenzy,Frenzy.jpg,['Thriller']
The Witch,The Witch.jpg,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
I Got the Hook Up,I Got the Hook Up.jpg,"['Comedy', 'Crime']"
She's the One,She's the One.jpg,"['Comedy', 'Drama', 'Romance']"
Gods and Monsters,Gods and Monsters.jpg,"['Biography', 'Drama']"
The Secret in Their Eyes,The Secret in Their Eyes.jpg,"['Drama', 'Mystery', 'Romance', 'Thriller']"
Train,Train.jpg,"['Horror', 'Thriller']"
Evil Dead II,Evil Dead II.jpg,"['Comedy', 'Horror']"
Pootie Tang,Pootie Tang.jpg,"['Action', 'Adventure', 'Comedy', 'Musical']"
Sharknado,Sharknado.jpg,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']"
The Other Conquest,The Other Conquest.jpg,"['Drama', 'History']"
Troll Hunter,Troll Hunter.jpg,"['Drama', 'Fantasy', 'Thriller']"
Ira & Abby,Ira & Abby.jpg,"['Comedy', 'Romance']"
Winter Passing,Winter Passing.jpg,"['Comedy', 'Drama']"
D.E.B.S.,D.E.B.S..jpg,"['Action', 'Comedy', 'Romance']"
The Masked Saint,The Masked Saint.jpg,"['Action', 'Biography', 'Crime', 'Drama', 'Fantasy']"
The Betrayed,The Betrayed.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Taxman,Taxman.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
The Secret,The Secret.jpg,"['Biography', 'Drama', 'Thriller']"
2:13,2:13.jpg,"['Drama', 'Mystery', 'Thriller']"
"Batman: The Dark Knight Returns, Part 2","Batman: The Dark Knight Returns, Part 2.jpg","['Animation', 'Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Time to Choose,Time to Choose.jpg,['Documentary']
In the Name of the King: The Last Mission,In the Name of the King: The Last Mission.jpg,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
Wicked Blood,Wicked Blood.jpg,"['Action', 'Thriller']"
Dawn Patrol,Dawn Patrol.jpg,"['Drama', 'Thriller']"
Lords of London,Lords of London.jpg,"['Crime', 'Mystery', 'Thriller']"
High Anxiety,High Anxiety.jpg,"['Comedy', 'Mystery', 'Thriller']"
March of the Penguins,March of the Penguins.jpg,"['Documentary', 'Family']"
Margin Call,Margin Call.jpg,"['Drama', 'Thriller']"
August,August.jpg,"['Drama', 'Romance']"
Choke,Choke.jpg,"['Comedy', 'Drama']"
Whiplash,Whiplash.jpg,"['Drama', 'Music']"
City of God,City of God.jpg,"['Crime', 'Drama']"
Human Traffic,Human Traffic.jpg,"['Comedy', 'Music']"
To Write Love on Her Arms,To Write Love on Her Arms.jpg,"['Biography', 'Drama', 'Fantasy', 'Music']"
The Dead Girl,The Dead Girl.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The Hunt,The Hunt.jpg,['Drama']
A Christmas Story,A Christmas Story.jpg,"['Comedy', 'Family']"
Bella,Bella.jpg,"['Drama', 'Romance']"
Class of 1984,Class of 1984.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
The Opposite Sex,The Opposite Sex.jpg,"['Comedy', 'Romance']"
Dreaming of Joseph Lees,Dreaming of Joseph Lees.jpg,"['Drama', 'Romance']"
The Class,The Class.jpg,['Drama']
Rosemary's Baby,Rosemary's Baby.jpg,"['Drama', 'Horror']"
The Man Who Shot Liberty Valance,The Man Who Shot Liberty Valance.jpg,"['Drama', 'Western']"
Adam,Adam.jpg,"['Comedy', 'Drama', 'Romance']"
Maria Full of Grace,Maria Full of Grace.jpg,"['Crime', 'Drama']"
Beginners,Beginners.jpg,"['Comedy', 'Drama', 'Romance']"
Feast,Feast.jpg,"['Action', 'Comedy', 'Horror', 'Thriller']"
National Lampoon's Animal House,National Lampoon's Animal House.jpg,['Comedy']
Goldfinger,Goldfinger.jpg,"['Action', 'Adventure', 'Thriller']"
Antiviral,Antiviral.jpg,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
It's a Wonderful Life,It's a Wonderful Life.jpg,"['Drama', 'Family', 'Fantasy', 'Romance']"
Trainspotting,Trainspotting.jpg,['Drama']
The Original Kings of Comedy,The Original Kings of Comedy.jpg,"['Comedy', 'Documentary']"
Paranormal Activity 2,Paranormal Activity 2.jpg,"['Horror', 'Mystery']"
Waking Ned Devine,Waking Ned Devine.jpg,['Comedy']
Bowling for Columbine,Bowling for Columbine.jpg,"['Documentary', 'Crime', 'Drama']"
Coming Home,Coming Home.jpg,"['Drama', 'Romance']"
A Nightmare on Elm Street 2: Freddy's Revenge,A Nightmare on Elm Street 2: Freddy's Revenge.jpg,['Horror']
A Room with a View,A Room with a View.jpg,"['Drama', 'Romance']"
The Purge,The Purge.jpg,"['Horror', 'Sci-Fi', 'Thriller']"
Sinister,Sinister.jpg,"['Horror', 'Mystery', 'Thriller']"
Martin Lawrence Live: Runteldat,Martin Lawrence Live: Runteldat.jpg,"['Documentary', 'Comedy']"
Cat on a Hot Tin Roof,Cat on a Hot Tin Roof.jpg,['Drama']
Beneath the Planet of the Apes,Beneath the Planet of the Apes.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Air Bud,Air Bud.jpg,"['Comedy', 'Drama', 'Family', 'Sport']"
Pokémon 3 the Movie: Spell of the Unown,Pokémon 3 the Movie: Spell of the Unown.jpg,"['Animation', 'Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']"
Friday the 13th Part VI: Jason Lives,Friday the 13th Part VI: Jason Lives.jpg,"['Horror', 'Thriller']"
The Bridge on the River Kwai,The Bridge on the River Kwai.jpg,"['Adventure', 'Drama', 'War']"
Spaced Invaders,Spaced Invaders.jpg,"['Adventure', 'Comedy', 'Sci-Fi']"
Family Plot,Family Plot.jpg,"['Comedy', 'Crime', 'Drama', 'Thriller']"
The Apartment,The Apartment.jpg,"['Comedy', 'Drama', 'Romance']"
Jason Goes to Hell,Jason Goes to Hell.jpg,"['Fantasy', 'Horror', 'Thriller']"
Torn Curtain,Torn Curtain.jpg,"['Drama', 'Romance', 'Thriller']"
Dave Chappelle's Block Party,Dave Chappelle's Block Party.jpg,"['Documentary', 'Comedy', 'Music']"
Slow West,Slow West.jpg,"['Action', 'Adventure', 'Drama', 'Romance', 'Thriller', 'Western']"
Krush Groove,Krush Groove.jpg,"['Comedy', 'Drama', 'Music']"
Next Day Air,Next Day Air.jpg,"['Action', 'Comedy', 'Crime']"
Elmer Gantry,Elmer Gantry.jpg,['Drama']
Judgment at Nuremberg,Judgment at Nuremberg.jpg,"['Drama', 'War']"
Trippin',Trippin'.jpg,['Comedy']
Robot Chicken,Robot Chicken.jpg,"['Animation', 'Short', 'Adventure', 'Comedy', 'Sci-Fi']"
Red River,Red River.jpg,"['Drama', 'Western']"
Phat Girlz,Phat Girlz.jpg,['Comedy']
Before Midnight,Before Midnight.jpg,"['Drama', 'Romance']"
Teen Wolf Too,Teen Wolf Too.jpg,"['Comedy', 'Fantasy']"
Phantasm II,Phantasm II.jpg,"['Action', 'Fantasy', 'Horror', 'Sci-Fi']"
Woman Thou Art Loosed,Woman Thou Art Loosed.jpg,['Drama']
Real Women Have Curves,Real Women Have Curves.jpg,"['Comedy', 'Drama']"
Water,Water.jpg,['Drama']
East Is East,East Is East.jpg,"['Comedy', 'Drama']"
Whipped,Whipped.jpg,"['Comedy', 'Romance']"
Kama Sutra: A Tale of Love,Kama Sutra: A Tale of Love.jpg,"['Crime', 'Drama', 'History', 'Romance']"
Please Give,Please Give.jpg,"['Comedy', 'Drama']"
Willy Wonka & the Chocolate Factory,Willy Wonka & the Chocolate Factory.jpg,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']"
Warlock: The Armageddon,Warlock: The Armageddon.jpg,"['Action', 'Fantasy', 'Horror', 'Thriller']"
8 Heads in a Duffel Bag,8 Heads in a Duffel Bag.jpg,"['Adventure', 'Comedy', 'Crime', 'Mystery']"
Days of Heaven,Days of Heaven.jpg,"['Drama', 'Romance']"
13 Conversations About One Thing,13 Conversations About One Thing.jpg,['Drama']
Jawbreaker,Jawbreaker.jpg,"['Comedy', 'Crime', 'Thriller']"
Basquiat,Basquiat.jpg,"['Biography', 'Drama']"
Frances Ha,Frances Ha.jpg,"['Comedy', 'Drama', 'Romance']"
Tsotsi,Tsotsi.jpg,"['Crime', 'Drama']"
Happiness,Happiness.jpg,"['Comedy', 'Drama']"
DysFunktional Family,DysFunktional Family.jpg,"['Comedy', 'Documentary']"
Tusk,Tusk.jpg,"['Comedy', 'Horror']"
Oldboy,Oldboy.jpg,"['Action', 'Drama', 'Mystery', 'Thriller']"
Letters to God,Letters to God.jpg,['Drama']
Hobo with a Shotgun,Hobo with a Shotgun.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
Compadres,Compadres.jpg,"['Action', 'Comedy', 'Crime']"
Freeway,Freeway.jpg,"['Crime', 'Drama', 'Thriller']"
Love's Abiding Joy,Love's Abiding Joy.jpg,"['Drama', 'Family', 'Western']"
Fish Tank,Fish Tank.jpg,['Drama']
Damsels in Distress,Damsels in Distress.jpg,"['Comedy', 'Drama', 'Romance']"
Creature,Creature.jpg,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Bachelorette,Bachelorette.jpg,"['Comedy', 'Romance']"
BrainDead,BrainDead.jpg,"['Comedy', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']"
Brave New Girl,Brave New Girl.jpg,"['Drama', 'Family', 'Music']"
Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie.jpg,['Comedy']
The Grand,The Grand.jpg,['Drama']
Summer Storm,Summer Storm.jpg,"['Comedy', 'Drama', 'Romance', 'Sport']"
Fort McCoy,Fort McCoy.jpg,"['Drama', 'History', 'War']"
Chain Letter,Chain Letter.jpg,"['Horror', 'Mystery']"
Just Looking,Just Looking.jpg,"['Comedy', 'Drama']"
The Divide,The Divide.jpg,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']"
The Eclipse,The Eclipse.jpg,"['Drama', 'Horror', 'Romance']"
Demonic,Demonic.jpg,"['Horror', 'Mystery', 'Thriller']"
My Big Fat Independent Movie,My Big Fat Independent Movie.jpg,['Comedy']
The Deported,The Deported.jpg,['Comedy']
Tanner Hall,Tanner Hall.jpg,"['Drama', 'Romance']"
Open Road,Open Road.jpg,"['Drama', 'Thriller']"
They Came Together,They Came Together.jpg,"['Comedy', 'Romance']"
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo.jpg,"['Comedy', 'Horror']"
