title,poster_url,genres
The Visit,movie_posters/The Visit.jpg,"['Horror', 'Mystery', 'Thriller']"
Redacted,movie_posters/Redacted.jpg,"['Crime', 'Thriller', 'War']"
Fascination,movie_posters/Fascination.jpg,"['Drama', 'Mystery', 'Romance', 'Thriller']"
Saving Grace,movie_posters/Saving Grace.jpg,"['Crime', 'Drama', 'Fantasy', 'Mystery']"
Area 51,movie_posters/Area 51.jpg,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
Sleep Tight,movie_posters/Sleep Tight.jpg,"['Crime', 'Drama', 'Thriller']"
The Cottage,movie_posters/The Cottage.jpg,"['Comedy', 'Crime', 'Horror', 'Thriller']"
Dead Like Me: Life After Death,movie_posters/Dead Like Me: Life After Death.jpg,"['Comedy', 'Drama', 'Fantasy']"
Farce of the Penguins,movie_posters/Farce of the Penguins.jpg,['Comedy']
Flying By,movie_posters/Flying By.jpg,"['Drama', 'Family', 'Music']"
Psych,movie_posters/Psych.jpg,"['Comedy', 'Crime', 'Mystery']"
Rudderless,movie_posters/Rudderless.jpg,"['Comedy', 'Drama', 'Music']"
Henry & Me,movie_posters/Henry & Me.jpg,"['Animation', 'Family']"
Christmas Eve,movie_posters/Christmas Eve.jpg,['Comedy']
We Have Your Husband,movie_posters/We Have Your Husband.jpg,"['Crime', 'Drama', 'Thriller']"
Dying of the Light,movie_posters/Dying of the Light.jpg,"['Action', 'Drama', 'Thriller']"
Born of War,movie_posters/Born of War.jpg,"['Action', 'Drama', 'Thriller', 'War']"
Capricorn One,movie_posters/Capricorn One.jpg,"['Action', 'Adventure', 'Drama', 'Thriller']"
Should've Been Romeo,,"['Comedy', 'Drama']"
A Horse for Christmas,movie_posters/A Horse for Christmas.jpg,['Family']
Yoga Hosers,movie_posters/Yoga Hosers.jpg,"['Action', 'Comedy', 'Horror', 'Music', 'Mystery', 'Romance']"
Navy Seals vs. Zombies,movie_posters/Navy Seals vs. Zombies.jpg,"['Action', 'Horror']"
I Served the King of England,movie_posters/I Served the King of England.jpg,"['Comedy', 'Drama', 'Romance', 'War']"
Soul Kitchen,movie_posters/Soul Kitchen.jpg,"['Comedy', 'Drama']"
Sling Blade,movie_posters/Sling Blade.jpg,['Drama']
The Awakening,movie_posters/The Awakening.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Hostel,movie_posters/Hostel.jpg,['Horror']
Tristram Shandy,movie_posters/Tristram Shandy.jpg,['Comedy']
Take Shelter,movie_posters/Take Shelter.jpg,"['Drama', 'Thriller']"
Lady in White,movie_posters/Lady in White.jpg,"['Fantasy', 'Horror', 'Mystery', 'Thriller']"
Driving Lessons,movie_posters/Driving Lessons.jpg,"['Comedy', 'Drama']"
Let's Kill Ward's Wife,movie_posters/Let's Kill Ward's Wife.jpg,"['Comedy', 'Crime']"
The Texas Chainsaw Massacre 2,movie_posters/The Texas Chainsaw Massacre 2.jpg,"['Comedy', 'Horror']"
Pat Garrett & Billy the Kid,movie_posters/Pat Garrett & Billy the Kid.jpg,"['Biography', 'Drama', 'Western']"
Only God Forgives,movie_posters/Only God Forgives.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Wild Camp,movie_posters/Wild Camp.jpg,['Drama']
Without Men,movie_posters/Without Men.jpg,['Comedy']
Barfi,movie_posters/Barfi.jpg,"['Comedy', 'Romance']"
Dear Frankie,movie_posters/Dear Frankie.jpg,"['Drama', 'Romance']"
All Hat,movie_posters/All Hat.jpg,['Western']
The Names of Love,movie_posters/The Names of Love.jpg,"['Comedy', 'Drama', 'Romance']"
Treading Water,,"['Comedy', 'Drama']"
Savage Grace,movie_posters/Savage Grace.jpg,['Drama']
Out of the Blue,movie_posters/Out of the Blue.jpg,"['Crime', 'Drama']"
Police Academy,movie_posters/Police Academy.jpg,['Comedy']
The Blue Lagoon,movie_posters/The Blue Lagoon.jpg,"['Adventure', 'Drama', 'Romance']"
Four Weddings and a Funeral,movie_posters/Four Weddings and a Funeral.jpg,"['Comedy', 'Drama', 'Romance']"
Fast Times at Ridgemont High,movie_posters/Fast Times at Ridgemont High.jpg,"['Comedy', 'Drama']"
Moby Dick,movie_posters/Moby Dick.jpg,"['Adventure', 'Drama']"
25th Hour,movie_posters/25th Hour.jpg,['Drama']
Secrets and Lies,movie_posters/Secrets and Lies.jpg,"['Crime', 'Drama', 'Mystery']"
Bound,movie_posters/Bound.jpg,"['Crime', 'Thriller']"
Requiem for a Dream,movie_posters/Requiem for a Dream.jpg,['Drama']
State Fair,movie_posters/State Fair.jpg,"['Comedy', 'Drama', 'Musical', 'Romance']"
Tango,movie_posters/Tango.jpg,"['Drama', 'Musical']"
Salvador,movie_posters/Salvador.jpg,"['Drama', 'History', 'Thriller', 'War']"
Moms' Night Out,movie_posters/Moms' Night Out.jpg,['Comedy']
Donnie Darko,movie_posters/Donnie Darko.jpg,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Private Pérez,movie_posters/Private Pérez.jpg,"['Adventure', 'Comedy', 'Western']"
Character,movie_posters/Character.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Spun,movie_posters/Spun.jpg,"['Comedy', 'Crime', 'Drama']"
Life During Wartime,movie_posters/Life During Wartime.jpg,"['Comedy', 'Drama']"
Lady Vengeance,movie_posters/Lady Vengeance.jpg,"['Crime', 'Drama', 'Thriller']"
Mozart's Sister,movie_posters/Mozart's Sister.jpg,"['Biography', 'Drama', 'Music', 'Romance']"
Mean Machine,movie_posters/Mean Machine.jpg,"['Comedy', 'Crime', 'Drama', 'Sport']"
Exiled,movie_posters/Exiled.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Blackthorn,movie_posters/Blackthorn.jpg,"['Action', 'Adventure', 'Drama', 'Western']"
Lilya 4-Ever,movie_posters/Lilya 4-Ever.jpg,"['Crime', 'Drama']"
After.Life,movie_posters/After.Life.jpg,"['Drama', 'Mystery', 'Thriller']"
Fugly,movie_posters/Fugly.jpg,"['Comedy', 'Drama', 'Thriller']"
One Flew Over the Cuckoo's Nest,movie_posters/One Flew Over the Cuckoo's Nest.jpg,['Drama']
R.L. Stine's Monsterville: Cabinet of Souls,movie_posters/R.L. Stine's Monsterville: Cabinet of Souls.jpg,"['Comedy', 'Fantasy', 'Horror']"
Silent Movie,movie_posters/Silent Movie.jpg,['Comedy']
Airlift,movie_posters/Airlift.jpg,"['Action', 'Drama', 'History']"
Anne of Green Gables,movie_posters/Anne of Green Gables.jpg,"['Drama', 'Family']"
Falcon Rising,movie_posters/Falcon Rising.jpg,"['Action', 'Adventure']"
The Sweeney,movie_posters/The Sweeney.jpg,"['Action', 'Crime', 'Drama']"
Sexy Beast,movie_posters/Sexy Beast.jpg,"['Crime', 'Drama', 'Thriller']"
Easy Money,movie_posters/Easy Money.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Whale Rider,movie_posters/Whale Rider.jpg,"['Drama', 'Family']"
Paa,movie_posters/Paa.jpg,"['Comedy', 'Drama']"
Cargo,movie_posters/Cargo.jpg,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
High School Musical,movie_posters/High School Musical.jpg,"['Comedy', 'Drama', 'Family', 'Music', 'Musical', 'Romance']"
Animal Kingdom,movie_posters/Animal Kingdom.jpg,"['Crime', 'Drama']"
Love and Death on Long Island,movie_posters/Love and Death on Long Island.jpg,"['Comedy', 'Drama']"
Night Watch,movie_posters/Night Watch.jpg,"['Action', 'Fantasy', 'Horror', 'Thriller']"
The Crying Game,movie_posters/The Crying Game.jpg,"['Crime', 'Drama', 'Romance', 'Thriller']"
Porky's,movie_posters/Porky's.jpg,['Comedy']
Survival of the Dead,movie_posters/Survival of the Dead.jpg,"['Comedy', 'Drama', 'Horror', 'Thriller']"
Night of the Living Dead,movie_posters/Night of the Living Dead.jpg,"['Horror', 'Thriller']"
Lost in Translation,movie_posters/Lost in Translation.jpg,"['Comedy', 'Drama']"
Annie Hall,movie_posters/Annie Hall.jpg,"['Comedy', 'Romance']"
The Greatest Show on Earth,movie_posters/The Greatest Show on Earth.jpg,"['Drama', 'Family', 'Romance']"
Monster's Ball,movie_posters/Monster's Ball.jpg,"['Drama', 'Romance']"
Maggie,movie_posters/Maggie.jpg,"['Drama', 'Horror', 'Sci-Fi']"
Leaving Las Vegas,movie_posters/Leaving Las Vegas.jpg,"['Drama', 'Romance']"
Hansel & Gretel Get Baked,movie_posters/Hansel & Gretel Get Baked.jpg,"['Comedy', 'Horror']"
The Front Page,movie_posters/The Front Page.jpg,"['Comedy', 'Drama', 'Romance']"
The Boy Next Door,movie_posters/The Boy Next Door.jpg,['Thriller']
Trapeze,movie_posters/Trapeze.jpg,"['Drama', 'Romance']"
The Kids Are All Right,movie_posters/The Kids Are All Right.jpg,"['Comedy', 'Drama', 'Romance']"
They Live,movie_posters/They Live.jpg,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
The Great Escape,movie_posters/The Great Escape.jpg,"['Adventure', 'Drama', 'Thriller', 'War']"
What the #$*! Do We (K)now!?,movie_posters/What the #$*! Do We (K)now!?.jpg,"['Documentary', 'Comedy', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']"
The Last Exorcism Part II,movie_posters/The Last Exorcism Part II.jpg,"['Horror', 'Thriller']"
Boyhood,movie_posters/Boyhood.jpg,['Drama']
Scoop,movie_posters/Scoop.jpg,"['Comedy', 'Crime', 'Fantasy', 'Mystery']"
The Wash,movie_posters/The Wash.jpg,['Comedy']
3 Strikes,movie_posters/3 Strikes.jpg,['Comedy']
The Cooler,movie_posters/The Cooler.jpg,"['Drama', 'Romance']"
The Misfits,movie_posters/The Misfits.jpg,"['Drama', 'Romance', 'Western']"
The Night Listener,movie_posters/The Night Listener.jpg,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']"
The Jerky Boys,movie_posters/The Jerky Boys.jpg,"['Comedy', 'Crime']"
The Orphanage,movie_posters/The Orphanage.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']"
A Haunted House 2,movie_posters/A Haunted House 2.jpg,"['Comedy', 'Fantasy', 'Horror']"
The Rules of Attraction,movie_posters/The Rules of Attraction.jpg,"['Comedy', 'Drama', 'Romance']"
Topaz,movie_posters/Topaz.jpg,"['Drama', 'Thriller']"
Let's Go to Prison,movie_posters/Let's Go to Prison.jpg,"['Comedy', 'Crime']"
Four Rooms,movie_posters/Four Rooms.jpg,['Comedy']
Secretary,movie_posters/Secretary.jpg,"['Comedy', 'Drama', 'Romance']"
The Real Cancun,movie_posters/The Real Cancun.jpg,['Documentary']
Talk Radio,movie_posters/Talk Radio.jpg,"['Drama', 'Thriller']"
Waiting for Guffman,movie_posters/Waiting for Guffman.jpg,['Comedy']
Love Stinks,movie_posters/Love Stinks.jpg,['Comedy']
You Kill Me,movie_posters/You Kill Me.jpg,"['Comedy', 'Crime', 'Romance', 'Thriller']"
Thumbsucker,movie_posters/Thumbsucker.jpg,"['Comedy', 'Drama']"
Red State,movie_posters/Red State.jpg,"['Action', 'Crime', 'Horror', 'Thriller']"
Mirrormask,movie_posters/Mirrormask.jpg,"['Drama', 'Fantasy']"
Samsara,movie_posters/Samsara.jpg,"['Documentary', 'Music']"
The Barbarians,movie_posters/The Barbarians.jpg,"['Action', 'Adventure', 'Fantasy']"
The Art of Getting By,movie_posters/The Art of Getting By.jpg,"['Drama', 'Romance']"
Zipper,movie_posters/Zipper.jpg,"['Drama', 'Thriller']"
Poolhall Junkies,movie_posters/Poolhall Junkies.jpg,"['Comedy', 'Drama', 'Sport', 'Thriller']"
The Loss of Sexual Innocence,movie_posters/The Loss of Sexual Innocence.jpg,['Drama']
Holy Motors,movie_posters/Holy Motors.jpg,"['Drama', 'Fantasy']"
Joe,movie_posters/Joe.jpg,"['Crime', 'Drama', 'Thriller']"
Shooting Fish,movie_posters/Shooting Fish.jpg,"['Comedy', 'Crime', 'Romance']"
Prison,movie_posters/Prison.jpg,"['Crime', 'Drama', 'Horror', 'Thriller']"
Psycho Beach Party,movie_posters/Psycho Beach Party.jpg,"['Comedy', 'Horror', 'Mystery']"
The Big Tease,movie_posters/The Big Tease.jpg,['Comedy']
"Good Day, Ramon","movie_posters/Good Day, Ramon.jpg",['Drama']
Trust,movie_posters/Trust.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
An Everlasting Piece,movie_posters/An Everlasting Piece.jpg,['Comedy']
Among Giants,movie_posters/Among Giants.jpg,"['Comedy', 'Romance']"
Adore,movie_posters/Adore.jpg,"['Drama', 'Romance']"
The Velocity of Gary,movie_posters/The Velocity of Gary.jpg,"['Comedy', 'Drama', 'Romance']"
Mondays in the Sun,movie_posters/Mondays in the Sun.jpg,"['Comedy', 'Drama']"
Stake Land,movie_posters/Stake Land.jpg,"['Drama', 'Horror', 'Sci-Fi']"
Sonny with a Chance,,"['Comedy', 'Family', 'Romance']"
The Last Time I Committed Suicide,movie_posters/The Last Time I Committed Suicide.jpg,"['Biography', 'Drama', 'Romance']"
Futuro Beach,movie_posters/Futuro Beach.jpg,"['Drama', 'Romance']"
Another Happy Day,movie_posters/Another Happy Day.jpg,"['Comedy', 'Drama']"
A Lonely Place to Die,movie_posters/A Lonely Place to Die.jpg,"['Action', 'Adventure', 'Crime', 'Thriller']"
Nothing,movie_posters/Nothing.jpg,"['Comedy', 'Fantasy']"
The Geographer Drank His Globe Away,movie_posters/The Geographer Drank His Globe Away.jpg,"['Adventure', 'Drama', 'Romance']"
1776,movie_posters/1776.jpg,"['Drama', 'Family', 'History', 'Musical']"
Inescapable,movie_posters/Inescapable.jpg,"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']"
Hell's Angels,movie_posters/Hell's Angels.jpg,"['Drama', 'War']"
Purple Violets,movie_posters/Purple Violets.jpg,"['Comedy', 'Drama', 'Romance']"
The Veil,movie_posters/The Veil.jpg,['Horror']
The Loved Ones,movie_posters/The Loved Ones.jpg,"['Crime', 'Horror']"
No Vacancy,movie_posters/No Vacancy.jpg,['Horror']
How to Fall in Love,movie_posters/How to Fall in Love.jpg,"['Comedy', 'Romance']"
The Perfect Wave,movie_posters/The Perfect Wave.jpg,"['Adventure', 'Biography', 'Drama', 'Romance']"
A Man for All Seasons,movie_posters/A Man for All Seasons.jpg,"['Biography', 'Drama', 'History']"
Network,movie_posters/Network.jpg,['Drama']
Gone with the Wind,movie_posters/Gone with the Wind.jpg,"['Drama', 'Romance', 'War']"
Desert Dancer,movie_posters/Desert Dancer.jpg,"['Biography', 'Drama', 'Music']"
Major Dundee,movie_posters/Major Dundee.jpg,"['Adventure', 'Drama', 'War', 'Western']"
Down for Life,movie_posters/Down for Life.jpg,['Drama']
Annie Get Your Gun,movie_posters/Annie Get Your Gun.jpg,"['Comedy', 'Musical', 'Romance', 'Western']"
Four Lions,movie_posters/Four Lions.jpg,"['Comedy', 'Crime', 'Drama']"
House of Sand,movie_posters/House of Sand.jpg,['Drama']
Defendor,movie_posters/Defendor.jpg,"['Comedy', 'Crime', 'Drama']"
The Pirate,movie_posters/The Pirate.jpg,"['Adventure', 'Comedy', 'Musical', 'Romance']"
The Good Heart,movie_posters/The Good Heart.jpg,"['Comedy', 'Drama']"
The History Boys,movie_posters/The History Boys.jpg,"['Comedy', 'Drama', 'Romance']"
M*A*S*H,movie_posters/M*A*S*H.jpg,"['Comedy', 'Drama', 'War']"
Midnight Cowboy,movie_posters/Midnight Cowboy.jpg,['Drama']
The Full Monty,movie_posters/The Full Monty.jpg,"['Comedy', 'Drama']"
Airplane!,movie_posters/Airplane!.jpg,['Comedy']
Chain of Command,movie_posters/Chain of Command.jpg,"['Action', 'Thriller']"
Friday,movie_posters/Friday.jpg,"['Comedy', 'Drama']"
Menace II Society,movie_posters/Menace II Society.jpg,"['Crime', 'Drama', 'Thriller']"
Empire,movie_posters/Empire.jpg,"['Drama', 'Music']"
Creepshow 2,movie_posters/Creepshow 2.jpg,"['Fantasy', 'Horror']"
The Ballad of Cable Hogue,movie_posters/The Ballad of Cable Hogue.jpg,"['Comedy', 'Drama', 'Romance', 'Western']"
In Cold Blood,movie_posters/In Cold Blood.jpg,"['Biography', 'Crime', 'Drama', 'History']"
The Nun's Story,movie_posters/The Nun's Story.jpg,['Drama']
Harper,movie_posters/Harper.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Frenzy,movie_posters/Frenzy.jpg,['Thriller']
The Witch,movie_posters/The Witch.jpg,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
I Got the Hook Up,movie_posters/I Got the Hook Up.jpg,"['Comedy', 'Crime']"
She's the One,movie_posters/She's the One.jpg,"['Comedy', 'Drama', 'Romance']"
Gods and Monsters,movie_posters/Gods and Monsters.jpg,"['Biography', 'Drama']"
The Secret in Their Eyes,movie_posters/The Secret in Their Eyes.jpg,"['Drama', 'Mystery', 'Romance', 'Thriller']"
Train,movie_posters/Train.jpg,"['Horror', 'Thriller']"
Evil Dead II,movie_posters/Evil Dead II.jpg,"['Comedy', 'Horror']"
Pootie Tang,movie_posters/Pootie Tang.jpg,"['Action', 'Adventure', 'Comedy', 'Musical']"
Sharknado,movie_posters/Sharknado.jpg,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']"
The Other Conquest,movie_posters/The Other Conquest.jpg,"['Drama', 'History']"
Troll Hunter,movie_posters/Troll Hunter.jpg,"['Drama', 'Fantasy', 'Thriller']"
Ira & Abby,movie_posters/Ira & Abby.jpg,"['Comedy', 'Romance']"
Winter Passing,movie_posters/Winter Passing.jpg,"['Comedy', 'Drama']"
D.E.B.S.,movie_posters/D.E.B.S..jpg,"['Action', 'Comedy', 'Romance']"
The Masked Saint,movie_posters/The Masked Saint.jpg,"['Action', 'Biography', 'Crime', 'Drama', 'Fantasy']"
The Betrayed,movie_posters/The Betrayed.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Taxman,movie_posters/Taxman.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
The Secret,movie_posters/The Secret.jpg,"['Biography', 'Drama', 'Thriller']"
2:13,movie_posters/2:13.jpg,"['Drama', 'Mystery', 'Thriller']"
"Batman: The Dark Knight Returns, Part 2","movie_posters/Batman: The Dark Knight Returns, Part 2.jpg","['Animation', 'Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
Time to Choose,movie_posters/Time to Choose.jpg,['Documentary']
In the Name of the King: The Last Mission,movie_posters/In the Name of the King: The Last Mission.jpg,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
Wicked Blood,movie_posters/Wicked Blood.jpg,"['Action', 'Thriller']"
Dawn Patrol,movie_posters/Dawn Patrol.jpg,"['Drama', 'Thriller']"
Lords of London,movie_posters/Lords of London.jpg,"['Crime', 'Mystery', 'Thriller']"
High Anxiety,movie_posters/High Anxiety.jpg,"['Comedy', 'Mystery', 'Thriller']"
March of the Penguins,movie_posters/March of the Penguins.jpg,"['Documentary', 'Family']"
Margin Call,movie_posters/Margin Call.jpg,"['Drama', 'Thriller']"
August,movie_posters/August.jpg,"['Drama', 'Romance']"
Choke,movie_posters/Choke.jpg,"['Comedy', 'Drama']"
Whiplash,movie_posters/Whiplash.jpg,"['Drama', 'Music']"
City of God,movie_posters/City of God.jpg,"['Crime', 'Drama']"
Human Traffic,movie_posters/Human Traffic.jpg,"['Comedy', 'Music']"
To Write Love on Her Arms,movie_posters/To Write Love on Her Arms.jpg,"['Biography', 'Drama', 'Fantasy', 'Music']"
The Dead Girl,movie_posters/The Dead Girl.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The Hunt,movie_posters/The Hunt.jpg,['Drama']
A Christmas Story,movie_posters/A Christmas Story.jpg,"['Comedy', 'Family']"
Bella,movie_posters/Bella.jpg,"['Drama', 'Romance']"
Class of 1984,movie_posters/Class of 1984.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
The Opposite Sex,movie_posters/The Opposite Sex.jpg,"['Comedy', 'Romance']"
Dreaming of Joseph Lees,movie_posters/Dreaming of Joseph Lees.jpg,"['Drama', 'Romance']"
The Class,movie_posters/The Class.jpg,['Drama']
Rosemary's Baby,movie_posters/Rosemary's Baby.jpg,"['Drama', 'Horror']"
The Man Who Shot Liberty Valance,movie_posters/The Man Who Shot Liberty Valance.jpg,"['Drama', 'Western']"
Adam,movie_posters/Adam.jpg,"['Comedy', 'Drama', 'Romance']"
Maria Full of Grace,movie_posters/Maria Full of Grace.jpg,"['Crime', 'Drama']"
Beginners,movie_posters/Beginners.jpg,"['Comedy', 'Drama', 'Romance']"
Feast,movie_posters/Feast.jpg,"['Action', 'Comedy', 'Horror', 'Thriller']"
National Lampoon's Animal House,movie_posters/National Lampoon's Animal House.jpg,['Comedy']
Goldfinger,movie_posters/Goldfinger.jpg,"['Action', 'Adventure', 'Thriller']"
Antiviral,movie_posters/Antiviral.jpg,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
It's a Wonderful Life,movie_posters/It's a Wonderful Life.jpg,"['Drama', 'Family', 'Fantasy', 'Romance']"
Trainspotting,movie_posters/Trainspotting.jpg,['Drama']
The Original Kings of Comedy,movie_posters/The Original Kings of Comedy.jpg,"['Comedy', 'Documentary']"
Paranormal Activity 2,movie_posters/Paranormal Activity 2.jpg,"['Horror', 'Mystery']"
Waking Ned Devine,movie_posters/Waking Ned Devine.jpg,['Comedy']
Bowling for Columbine,movie_posters/Bowling for Columbine.jpg,"['Documentary', 'Crime', 'Drama']"
Coming Home,movie_posters/Coming Home.jpg,"['Drama', 'Romance']"
A Nightmare on Elm Street 2: Freddy's Revenge,movie_posters/A Nightmare on Elm Street 2: Freddy's Revenge.jpg,['Horror']
A Room with a View,movie_posters/A Room with a View.jpg,"['Drama', 'Romance']"
The Purge,movie_posters/The Purge.jpg,"['Horror', 'Sci-Fi', 'Thriller']"
Sinister,movie_posters/Sinister.jpg,"['Horror', 'Mystery', 'Thriller']"
Martin Lawrence Live: Runteldat,movie_posters/Martin Lawrence Live: Runteldat.jpg,"['Documentary', 'Comedy']"
Cat on a Hot Tin Roof,movie_posters/Cat on a Hot Tin Roof.jpg,['Drama']
Beneath the Planet of the Apes,movie_posters/Beneath the Planet of the Apes.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Air Bud,movie_posters/Air Bud.jpg,"['Comedy', 'Drama', 'Family', 'Sport']"
Pokémon 3 the Movie: Spell of the Unown,movie_posters/Pokémon 3 the Movie: Spell of the Unown.jpg,"['Animation', 'Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']"
Friday the 13th Part VI: Jason Lives,movie_posters/Friday the 13th Part VI: Jason Lives.jpg,"['Horror', 'Thriller']"
The Bridge on the River Kwai,movie_posters/The Bridge on the River Kwai.jpg,"['Adventure', 'Drama', 'War']"
Spaced Invaders,movie_posters/Spaced Invaders.jpg,"['Adventure', 'Comedy', 'Sci-Fi']"
